  -0.0111565	    0.125009	    0.189108
  -0.0111471	    0.125004	    0.189104
  -0.0111471	    0.125004	    0.189108
  -0.0111612	    0.125018	    0.189104
  -0.0111565	    0.125018	    0.189108
  -0.0111565	       0.125	    0.189113
  -0.0111659	     0.12499	    0.189094
  -0.0111565	    0.125004	    0.189104
  -0.0111612	    0.125018	    0.189099
  -0.0111612	    0.125004	    0.189104
  -0.0111659	    0.125004	    0.189104
  -0.0111612	    0.125023	    0.189113
  -0.0111518	    0.125009	    0.189104
  -0.0111565	    0.125018	    0.189108
  -0.0111425	    0.125014	    0.189108
  -0.0111471	    0.124995	    0.189104
  -0.0111565	    0.125009	    0.189113
  -0.0111565	       0.125	     0.18909
  -0.0111518	    0.125009	    0.189104
  -0.0111518	    0.125028	    0.189099
  -0.0111471	    0.125018	    0.189099
  -0.0111518	    0.125004	    0.189104
  -0.0111471	    0.125023	    0.189094
  -0.0111518	    0.125018	    0.189113
  -0.0111518	       0.125	    0.189099
  -0.0111471	    0.125014	    0.189104
  -0.0111565	    0.125018	    0.189108
  -0.0111471	    0.125014	     0.18909
  -0.0111565	    0.125018	    0.189094
  -0.0111612	    0.125018	    0.189099
  -0.0111518	    0.125004	    0.189099
  -0.0111565	    0.125004	    0.189123
  -0.0111425	    0.125014	    0.189099
  -0.0111612	    0.125014	    0.189104
  -0.0111612	    0.125009	    0.189104
  -0.0111518	    0.125004	     0.18909
  -0.0111612	       0.125	    0.189108
  -0.0111518	       0.125	    0.189108
  -0.0111705	    0.125004	    0.189108
  -0.0111659	    0.125014	     0.18909
  -0.0111659	    0.125018	    0.189099
  -0.0111659	       0.125	    0.189085
  -0.0111518	    0.124995	    0.189094
  -0.0111518	    0.125004	    0.189113
  -0.0111471	    0.124995	    0.189085
  -0.0111612	    0.125004	    0.189099
  -0.0111565	    0.125009	    0.189094
  -0.0111565	    0.125018	    0.189104
  -0.0111659	    0.125023	    0.189113
  -0.0111612	    0.125009	    0.189104
  -0.0111565	    0.125014	    0.189113
  -0.0111471	       0.125	    0.189099
  -0.0111518	    0.125014	    0.189113
  -0.0111471	    0.125028	    0.189108
  -0.0111471	    0.125018	    0.189099
  -0.0111565	    0.125014	    0.189108
  -0.0111565	    0.125014	    0.189104
  -0.0111659	    0.125023	    0.189104
  -0.0111612	    0.125023	    0.189094
  -0.0111565	    0.125014	    0.189099
  -0.0111659	    0.125014	    0.189099
  -0.0111518	    0.125018	     0.18909
  -0.0111471	    0.125009	    0.189085
  -0.0111471	    0.125009	     0.18909
  -0.0111518	    0.125014	    0.189099
  -0.0111565	    0.125023	    0.189094
  -0.0111425	    0.125018	    0.189094
  -0.0111612	       0.125	    0.189104
  -0.0111705	    0.125009	    0.189099
  -0.0111612	    0.125014	     0.18909
  -0.0111565	    0.125014	    0.189104
  -0.0111612	    0.125014	    0.189104
  -0.0111565	    0.125009	    0.189094
  -0.0111518	    0.125009	    0.189104
  -0.0111612	    0.125004	    0.189085
  -0.0111518	    0.125018	    0.189099
  -0.0111612	    0.125009	    0.189104
  -0.0111612	       0.125	    0.189085
  -0.0111471	    0.125023	    0.189104
  -0.0111518	    0.125018	    0.189099
  -0.0111518	    0.125023	    0.189099
  -0.0111565	    0.125028	    0.189104
  -0.0111471	    0.125014	    0.189094
  -0.0111471	    0.125014	    0.189104
  -0.0111612	    0.125014	    0.189099
  -0.0111518	    0.125009	    0.189094
  -0.0111612	    0.125009	    0.189099
  -0.0111612	    0.125023	    0.189108
  -0.0111471	    0.125014	    0.189099
  -0.0111565	       0.125	    0.189094
  -0.0111565	    0.125009	    0.189108
  -0.0111659	    0.125004	    0.189099
  -0.0111612	    0.125014	    0.189104
  -0.0111612	    0.125014	    0.189108
  -0.0111705	    0.125004	    0.189118
  -0.0111425	    0.124995	    0.189113
  -0.0111518	       0.125	    0.189094
  -0.0111565	    0.125023	    0.189108
  -0.0111378	    0.125009	    0.189104
  -0.0111565	    0.125009	    0.189113
  -0.0111518	    0.125009	    0.189113
  -0.0111518	    0.125004	    0.189104
  -0.0111659	    0.125018	    0.189118
  -0.0111565	    0.125018	    0.189108
  -0.0111518	    0.125014	    0.189123
  -0.0111471	    0.125014	    0.189099
  -0.0111425	    0.125014	    0.189085
  -0.0111518	       0.125	    0.189113
  -0.0111565	    0.125009	     0.18909
  -0.0111518	    0.125023	    0.189118
  -0.0111565	    0.125004	    0.189099
  -0.0111518	    0.125018	    0.189094
  -0.0111518	    0.125028	    0.189099
  -0.0111471	    0.125014	    0.189085
  -0.0111612	    0.125004	    0.189108
  -0.0111612	       0.125	     0.18909
  -0.0111471	    0.125023	    0.189104
  -0.0111425	    0.125014	    0.189094
  -0.0111518	    0.124995	    0.189099
  -0.0111659	    0.125023	    0.189113
  -0.0111471	    0.125018	    0.189076
  -0.0111378	    0.125023	    0.189108
  -0.0111425	    0.125018	    0.189099
  -0.0111425	    0.125014	     0.18909
  -0.0111518	    0.125028	    0.189108
  -0.0111659	    0.125028	    0.189099
  -0.0111565	    0.125032	    0.189104
  -0.0111471	    0.125018	    0.189104
  -0.0111612	    0.125018	    0.189104
  -0.0111471	    0.125018	    0.189099
  -0.0111425	    0.125004	    0.189099
  -0.0111705	    0.125009	    0.189094
  -0.0111612	       0.125	     0.18909
  -0.0111471	    0.125018	    0.189099
  -0.0111612	    0.125023	    0.189108
  -0.0111659	    0.125004	    0.189104
  -0.0111425	    0.125009	    0.189104
  -0.0111752	    0.125009	    0.189113
  -0.0111612	    0.125009	    0.189099
  -0.0111518	       0.125	    0.189104
  -0.0111612	       0.125	    0.189113
  -0.0111471	       0.125	    0.189094
  -0.0111612	    0.125004	    0.189085
  -0.0111565	    0.125023	    0.189099
  -0.0111752	    0.125014	    0.189104
  -0.0111705	    0.125009	    0.189099
  -0.0111565	    0.125014	    0.189099
  -0.0111612	    0.125023	    0.189108
  -0.0111565	    0.125032	    0.189094
  -0.0111752	    0.125018	     0.18909
  -0.0111612	    0.125009	    0.189104
  -0.0111659	    0.125009	    0.189099
  -0.0111612	    0.125018	    0.189094
  -0.0111425	    0.125009	     0.18909
  -0.0111799	    0.124995	    0.189118
  -0.0111705	    0.125014	    0.189113
  -0.0111612	    0.125032	    0.189094
  -0.0111799	    0.125014	    0.189094
  -0.0111612	    0.125009	     0.18909
  -0.0111612	    0.125014	    0.189104
  -0.0111705	    0.125018	    0.189094
  -0.0111565	    0.125014	    0.189094
  -0.0111659	    0.125004	    0.189104
  -0.0111612	       0.125	    0.189094
  -0.0111705	    0.125009	    0.189099
  -0.0111846	    0.125009	    0.189104
  -0.0111565	    0.125009	    0.189094
  -0.0111705	    0.125023	    0.189099
  -0.0111565	    0.125018	    0.189099
  -0.0111565	    0.125009	    0.189094
  -0.0111705	       0.125	    0.189108
  -0.0111518	    0.125009	    0.189108
  -0.0111612	    0.125009	    0.189094
  -0.0111659	    0.125009	    0.189094
  -0.0111565	    0.125037	    0.189108
  -0.0111425	    0.125014	    0.189104
  -0.0111659	    0.125009	    0.189094
  -0.0111705	    0.125014	     0.18909
  -0.0111659	    0.124995	    0.189094
  -0.0111705	       0.125	    0.189094
  -0.0111659	    0.125004	    0.189094
  -0.0111705	    0.125014	    0.189099
  -0.0111659	    0.125004	     0.18909
  -0.0111425	    0.125009	    0.189099
  -0.0111425	    0.125018	    0.189113
  -0.0111612	    0.125014	    0.189099
  -0.0111612	    0.125032	     0.18909
  -0.0111612	       0.125	    0.189085
  -0.0111612	    0.125009	    0.189094
  -0.0111471	       0.125	    0.189099
  -0.0111471	       0.125	     0.18909
  -0.0111471	    0.125009	     0.18909
  -0.0111565	     0.12499	    0.189085
  -0.0111518	    0.125014	    0.189085
  -0.0111471	    0.125009	    0.189094
  -0.0111518	    0.125023	    0.189099
  -0.0111378	    0.125018	    0.189104
  -0.0111565	    0.125009	    0.189094
  -0.0111612	    0.125004	    0.189104
  -0.0111518	    0.125014	    0.189099
  -0.0111659	    0.125009	    0.189108
  -0.0111518	    0.125009	    0.189104
  -0.0111612	    0.125004	    0.189085
  -0.0111565	    0.124986	    0.189108
  -0.0111471	    0.125018	    0.189099
  -0.0111565	    0.125018	    0.189099
  -0.0111425	    0.125018	    0.189113
  -0.0111565	    0.125009	    0.189094
  -0.0111612	    0.125009	    0.189104
  -0.0111612	    0.125014	    0.189108
  -0.0111659	    0.125009	    0.189094
  -0.0111518	    0.125018	    0.189108
  -0.0111518	    0.125018	    0.189104
  -0.0111471	    0.125014	    0.189113
  -0.0111471	    0.125014	    0.189099
  -0.0111518	    0.125004	    0.189099
  -0.0111471	    0.125009	    0.189118
  -0.0111565	    0.125032	    0.189113
  -0.0111659	    0.125018	    0.189108
  -0.0111659	    0.125018	    0.189094
  -0.0111565	    0.125032	    0.189104
  -0.0111518	    0.125014	    0.189108
  -0.0111659	    0.125018	    0.189104
  -0.0111612	    0.125014	    0.189094
  -0.0111565	    0.125004	    0.189099
  -0.0111518	    0.125018	    0.189094
  -0.0111518	    0.125023	     0.18909
  -0.0111471	    0.125009	    0.189099
  -0.0111518	    0.125023	    0.189099
  -0.0111659	    0.125023	    0.189099
  -0.0111518	    0.125009	    0.189099
  -0.0111565	    0.125018	    0.189104
  -0.0111565	    0.125018	    0.189099
  -0.0111612	    0.125009	    0.189113
  -0.0111752	    0.125028	    0.189118
  -0.0111612	    0.125018	    0.189113
  -0.0111612	    0.125004	    0.189104
  -0.0111471	    0.125014	    0.189099
  -0.0111565	       0.125	    0.189113
  -0.0111565	    0.125018	    0.189099
  -0.0111565	    0.125018	     0.18909
  -0.0111659	    0.125014	    0.189099
  -0.0111425	    0.125018	    0.189118
  -0.0111659	    0.125023	    0.189113
  -0.0111518	    0.125023	    0.189099
  -0.0111518	    0.125014	    0.189108
  -0.0111659	    0.125018	    0.189113
  -0.0111518	    0.124995	    0.189104
  -0.0111705	     0.12499	    0.189094
  -0.0111518	    0.125004	    0.189104
  -0.0111565	    0.125014	     0.18908
  -0.0111565	    0.125023	    0.189094
  -0.0111425	    0.125014	    0.189108
  -0.0111659	    0.125018	     0.18909
  -0.0111518	    0.125028	    0.189113
  -0.0111659	    0.125018	     0.18909
  -0.0111659	    0.125018	    0.189094
  -0.0111471	    0.125009	    0.189094
  -0.0111518	    0.125023	    0.189104
  -0.0111518	    0.125028	    0.189104
  -0.0111471	    0.125014	     0.18909
  -0.0111612	    0.125009	    0.189104
  -0.0111612	    0.125018	     0.18909
  -0.0111471	    0.125014	    0.189113
  -0.0111565	    0.125009	    0.189099
  -0.0111471	    0.125014	    0.189099
  -0.0111565	    0.125009	    0.189118
  -0.0111659	    0.125023	    0.189099
  -0.0111565	    0.125014	    0.189099
  -0.0111565	       0.125	    0.189099
  -0.0111565	    0.125004	    0.189099
  -0.0111565	    0.125009	    0.189099
  -0.0111471	    0.125018	    0.189108
  -0.0111425	    0.125018	    0.189099
  -0.0111471	    0.125014	    0.189113
  -0.0111518	    0.125018	    0.189113
  -0.0111518	    0.125014	    0.189104
  -0.0111565	    0.125009	    0.189113
  -0.0111378	    0.125009	    0.189094
  -0.0111471	    0.125009	    0.189099
  -0.0111471	    0.125028	    0.189099
  -0.0111518	    0.125009	     0.18909
  -0.0111799	    0.125018	    0.189099
  -0.0111471	    0.125028	    0.189104
  -0.0111471	    0.125004	    0.189108
  -0.0111612	    0.125018	    0.189113
  -0.0111565	    0.125009	    0.189118
  -0.0111565	    0.125028	    0.189113
  -0.0111425	    0.125037	    0.189108
  -0.0111518	    0.125004	    0.189099
  -0.0111612	    0.125018	    0.189099
  -0.0111565	    0.125009	    0.189104
  -0.0111659	    0.125004	    0.189113
  -0.0111659	    0.125037	    0.189104
  -0.0111471	    0.125009	    0.189108
  -0.0111471	    0.125014	    0.189118
  -0.0111471	    0.125018	    0.189099
  -0.0111565	    0.125004	    0.189118
  -0.0111518	    0.125018	    0.189108
  -0.0111425	    0.125009	    0.189104
  -0.0111471	    0.125032	    0.189104
  -0.0111565	    0.125018	    0.189099
  -0.0111565	    0.125023	    0.189108
  -0.0111471	    0.125004	    0.189099
  -0.0111612	       0.125	    0.189099
  -0.0111659	    0.125028	    0.189099
  -0.0111565	    0.125014	    0.189104
  -0.0111471	    0.125018	    0.189108
  -0.0111518	    0.125004	    0.189108
  -0.0111612	    0.125009	    0.189104
  -0.0111659	    0.125004	    0.189113
  -0.0111612	    0.125009	    0.189094
  -0.0111378	    0.125028	    0.189094
  -0.0111565	    0.125014	    0.189113
  -0.0111565	    0.125028	    0.189104
  -0.0111565	    0.125014	    0.189104
  -0.0111705	    0.125018	    0.189104
  -0.0111471	    0.125032	    0.189113
  -0.0111752	    0.125009	    0.189104
  -0.0111425	    0.125009	    0.189099
  -0.0111471	    0.125014	    0.189108
  -0.0111659	    0.125023	    0.189108
  -0.0111518	    0.125028	    0.189108
  -0.0111565	    0.125023	    0.189099
  -0.0111284	    0.125018	    0.189104
  -0.0111518	    0.125009	     0.18909
  -0.0111518	    0.125009	     0.18909
  -0.0111425	    0.125032	    0.189094
  -0.0111425	    0.125028	    0.189085
  -0.0111471	    0.125018	    0.189104
  -0.0111705	    0.125023	    0.189104
  -0.0111565	    0.125014	    0.189104
  -0.0111612	    0.125018	    0.189108
  -0.0111612	    0.125023	    0.189123
  -0.0111705	    0.125014	    0.189094
  -0.0111612	    0.125018	    0.189099
  -0.0111471	    0.125023	    0.189113
  -0.0111471	    0.125009	    0.189094
  -0.0111378	    0.125009	    0.189113
  -0.0111612	    0.125014	    0.189099
  -0.0111612	    0.125014	    0.189104
  -0.0111565	    0.125014	    0.189099
  -0.0111612	    0.125018	    0.189099
  -0.0111659	    0.125014	    0.189104
  -0.0111705	    0.125004	    0.189104
  -0.0111518	    0.125018	    0.189108
  -0.0111612	    0.125018	    0.189104
  -0.0111565	    0.125009	    0.189104
  -0.0111518	    0.125014	    0.189104
  -0.0111565	    0.125018	    0.189113
  -0.0111565	    0.125014	    0.189099
  -0.0111659	    0.125009	    0.189094
  -0.0111518	    0.125014	    0.189099
  -0.0111518	    0.125023	    0.189104
  -0.0111612	    0.125009	    0.189099
  -0.0111518	    0.125018	    0.189099
  -0.0111565	    0.125018	    0.189118
  -0.0111612	    0.125014	    0.189113
  -0.0111518	    0.125023	    0.189108
  -0.0111612	    0.125028	    0.189118
  -0.0111565	    0.125023	    0.189094
  -0.0111659	    0.125009	    0.189108
  -0.0111612	    0.125028	    0.189118
  -0.0111518	    0.125018	    0.189104
  -0.0111471	    0.125014	    0.189108
  -0.0111378	    0.125009	    0.189099
  -0.0111659	    0.125018	    0.189108
  -0.0111565	    0.125018	    0.189108
  -0.0111425	     0.12499	    0.189099
  -0.0111659	    0.125018	    0.189104
  -0.0111518	    0.125004	    0.189108
  -0.0111471	    0.125009	    0.189094
  -0.0111612	    0.125018	    0.189099
  -0.0111518	    0.125014	    0.189104
  -0.0111471	    0.125018	    0.189113
  -0.0111659	    0.125004	    0.189118
  -0.0111471	    0.125018	    0.189099
  -0.0111471	    0.125018	    0.189104
  -0.0111752	    0.125014	    0.189099
  -0.0111518	    0.125018	    0.189108
  -0.0111612	    0.125009	    0.189113
  -0.0111565	    0.125009	    0.189104
  -0.0111518	    0.125009	    0.189108
  -0.0111799	    0.125018	    0.189104
  -0.0111612	    0.125014	    0.189108
  -0.0111518	    0.125028	    0.189113
  -0.0111518	    0.125032	    0.189108
  -0.0111659	    0.125009	    0.189104
  -0.0111612	    0.125004	    0.189099
  -0.0111471	    0.125014	    0.189127
  -0.0111612	    0.125014	    0.189113
  -0.0111565	       0.125	    0.189094
  -0.0111612	    0.125014	    0.189113
  -0.0111612	    0.125009	    0.189099
  -0.0111518	    0.125004	    0.189108
  -0.0111425	    0.125028	    0.189113
  -0.0111565	    0.125004	    0.189094
  -0.0111565	    0.125014	    0.189104
  -0.0111518	    0.125014	    0.189104
  -0.0111471	       0.125	    0.189104
  -0.0111471	    0.125004	    0.189108
  -0.0111705	    0.124995	    0.189108
  -0.0111752	    0.125018	    0.189113
  -0.0111799	       0.125	    0.189104
  -0.0111705	       0.125	    0.189108
  -0.0111659	    0.125009	    0.189108
  -0.0111799	       0.125	    0.189099
  -0.0111659	    0.125018	    0.189113
  -0.0111752	       0.125	    0.189118
  -0.0111612	     0.12499	    0.189108
  -0.0111518	     0.12499	    0.189104
  -0.0111705	    0.124995	    0.189104
  -0.0111659	    0.125009	    0.189099
  -0.0111799	       0.125	    0.189104
  -0.0111752	     0.12499	    0.189104
  -0.0111799	       0.125	    0.189108
  -0.0111799	    0.125014	    0.189099
  -0.0111659	       0.125	    0.189104
  -0.0111752	    0.125004	    0.189113
  -0.0111565	    0.125032	    0.189108
  -0.0111612	    0.125014	    0.189104
  -0.0111705	    0.125014	    0.189104
  -0.0111612	    0.125014	    0.189108
  -0.0111659	    0.125004	    0.189118
  -0.0111612	    0.125009	    0.189108
  -0.0111752	    0.125009	     0.18909
  -0.0111612	     0.12499	    0.189104
  -0.0111518	    0.125004	     0.18909
  -0.0111705	    0.125018	    0.189104
  -0.0111659	    0.125018	    0.189118
  -0.0111799	    0.125014	    0.189094
  -0.0111705	     0.12499	    0.189118
  -0.0111705	    0.124995	    0.189099
  -0.0111565	       0.125	     0.18909
  -0.0111705	    0.125009	    0.189108
  -0.0111752	    0.125004	    0.189094
  -0.0111471	    0.124986	    0.189099
  -0.0111752	    0.125014	    0.189094
  -0.0111752	    0.125014	    0.189094
  -0.0111659	    0.125004	    0.189104
  -0.0111705	    0.125014	    0.189104
  -0.0111659	    0.125014	    0.189113
  -0.0111612	    0.125009	    0.189099
  -0.0111799	    0.125009	    0.189108
  -0.0111846	    0.125009	    0.189104
  -0.0111612	    0.125014	    0.189099
  -0.0111705	    0.125009	    0.189104
  -0.0111752	    0.125009	    0.189094
  -0.0111752	    0.125014	    0.189118
  -0.0111612	       0.125	    0.189094
  -0.0111612	    0.124995	     0.18909
