    0.358028	    0.272663	     0.49765
    0.358023	    0.272677	    0.497659
    0.358023	    0.272672	    0.497673
    0.358037	    0.272677	    0.497659
    0.358028	    0.272668	    0.497669
    0.358023	    0.272686	    0.497673
    0.358023	    0.272682	    0.497655
    0.358032	    0.272672	    0.497664
    0.358037	    0.272696	    0.497655
    0.358028	    0.272663	    0.497641
    0.358032	    0.272677	    0.497655
    0.358018	    0.272677	    0.497659
    0.358018	    0.272663	    0.497664
    0.358009	    0.272677	    0.497641
    0.358018	    0.272668	    0.497645
    0.358028	    0.272682	    0.497659
    0.358018	    0.272672	    0.497655
    0.358028	    0.272686	    0.497664
    0.358028	    0.272682	     0.49765
    0.358018	    0.272672	     0.49765
    0.358014	    0.272677	    0.497664
    0.358018	    0.272654	     0.49765
    0.358018	    0.272663	    0.497659
    0.358014	    0.272672	    0.497664
    0.358028	    0.272672	    0.497655
    0.358032	    0.272686	     0.49765
    0.358018	    0.272686	    0.497645
    0.358018	    0.272677	    0.497641
    0.358023	    0.272686	    0.497655
    0.358014	    0.272672	    0.497664
    0.358018	    0.272663	     0.49765
    0.358023	    0.272677	    0.497655
    0.358028	    0.272682	    0.497669
    0.358028	    0.272686	    0.497659
    0.358028	    0.272682	    0.497664
    0.358028	    0.272682	    0.497664
    0.358023	    0.272677	     0.49765
    0.358014	    0.272682	    0.497655
    0.358023	    0.272677	    0.497645
    0.358028	    0.272677	     0.49765
    0.358014	    0.272682	    0.497655
    0.358028	    0.272672	    0.497655
    0.358018	    0.272677	    0.497664
    0.358009	    0.272668	    0.497669
    0.358028	    0.272677	    0.497669
    0.358018	    0.272682	    0.497655
    0.358018	    0.272668	    0.497655
    0.358028	    0.272686	    0.497645
    0.358028	    0.272668	    0.497659
    0.358023	    0.272658	    0.497673
    0.358014	    0.272668	    0.497664
    0.358014	    0.272668	    0.497659
    0.358028	    0.272672	    0.497659
    0.358032	    0.272677	    0.497664
    0.358037	    0.272677	    0.497636
    0.358023	    0.272663	     0.49765
    0.358018	    0.272677	    0.497655
    0.358037	    0.272663	    0.497636
    0.358018	    0.272649	    0.497659
    0.358018	    0.272672	    0.497659
    0.358018	    0.272663	    0.497659
    0.358009	    0.272672	     0.49765
    0.358018	    0.272672	    0.497636
    0.358014	    0.272668	     0.49765
    0.358014	    0.272672	    0.497659
    0.358018	    0.272672	    0.497673
    0.358037	    0.272668	    0.497659
    0.358028	    0.272663	     0.49765
    0.358018	    0.272672	    0.497669
    0.358023	    0.272668	    0.497664
    0.358009	    0.272668	    0.497664
    0.358037	    0.272672	    0.497669
    0.358014	    0.272677	    0.497669
       0.358	    0.272668	    0.497655
    0.358028	    0.272682	     0.49765
    0.358018	    0.272682	     0.49765
    0.358023	    0.272658	    0.497645
    0.358023	    0.272677	    0.497645
    0.358018	    0.272663	    0.497659
    0.358028	    0.272658	    0.497659
    0.358018	    0.272672	    0.497659
    0.358028	    0.272677	    0.497655
    0.358023	    0.272677	    0.497655
    0.358014	    0.272668	    0.497655
    0.358023	    0.272668	     0.49765
    0.358023	    0.272668	    0.497645
    0.358028	    0.272668	    0.497645
    0.358023	    0.272668	    0.497659
    0.358023	    0.272672	    0.497645
    0.358028	    0.272663	     0.49765
    0.358023	    0.272668	    0.497655
    0.358018	    0.272677	     0.49765
    0.358028	    0.272663	    0.497655
    0.358018	    0.272658	    0.497627
    0.358014	    0.272658	    0.497636
    0.358023	    0.272663	    0.497636
    0.358028	    0.272677	     0.49765
    0.358037	    0.272668	    0.497664
    0.358023	    0.272672	    0.497655
    0.358028	    0.272677	    0.497655
    0.358032	    0.272672	     0.49765
    0.358018	    0.272668	    0.497655
    0.358018	    0.272668	     0.49765
    0.358018	    0.272672	     0.49765
    0.358028	    0.272672	    0.497659
    0.358028	    0.272668	    0.497655
    0.358023	    0.272682	    0.497655
    0.358014	    0.272677	    0.497659
    0.358018	    0.272672	    0.497664
    0.358023	    0.272668	     0.49765
    0.358014	    0.272672	    0.497659
    0.358014	    0.272663	    0.497669
    0.358028	    0.272663	    0.497673
    0.358018	    0.272677	    0.497669
    0.358023	    0.272663	     0.49765
    0.358023	    0.272663	    0.497659
    0.358009	    0.272672	    0.497645
    0.358028	    0.272663	    0.497645
    0.358014	    0.272677	    0.497655
    0.358014	    0.272668	    0.497645
    0.358023	    0.272672	    0.497664
    0.358023	    0.272691	    0.497669
    0.358028	    0.272654	    0.497655
    0.358014	    0.272677	    0.497673
    0.358023	    0.272672	    0.497669
    0.358023	    0.272668	    0.497659
    0.358023	    0.272682	    0.497664
    0.358037	    0.272668	    0.497664
    0.358028	    0.272682	    0.497669
    0.358023	    0.272677	    0.497655
    0.358023	    0.272672	    0.497659
    0.358028	    0.272668	    0.497659
    0.358032	    0.272682	    0.497678
    0.358023	    0.272677	    0.497669
    0.358023	    0.272668	     0.49765
    0.358018	    0.272682	    0.497664
    0.358023	    0.272677	    0.497659
    0.358032	    0.272668	    0.497664
    0.358023	    0.272663	    0.497673
    0.358028	    0.272668	    0.497664
    0.358023	    0.272658	    0.497669
    0.358014	    0.272672	    0.497673
    0.358032	    0.272677	    0.497659
    0.358018	    0.272682	    0.497659
    0.358037	    0.272668	    0.497655
    0.358028	    0.272672	    0.497655
    0.357995	    0.272668	    0.497659
    0.358018	    0.272663	    0.497664
    0.358018	    0.272686	    0.497669
    0.358042	    0.272672	    0.497655
    0.358032	    0.272672	    0.497664
    0.358018	    0.272663	     0.49765
    0.358037	    0.272663	    0.497664
    0.358009	    0.272682	    0.497673
    0.358014	    0.272677	    0.497659
    0.358023	    0.272686	    0.497673
    0.358009	    0.272677	    0.497669
    0.358014	    0.272686	    0.497664
    0.358018	    0.272691	    0.497655
    0.358014	    0.272691	    0.497664
    0.358014	    0.272691	    0.497655
    0.358042	    0.272677	    0.497659
    0.358037	    0.272691	    0.497664
    0.358037	    0.272668	    0.497659
    0.358032	    0.272677	    0.497673
    0.358014	    0.272672	    0.497673
    0.358023	    0.272668	    0.497673
    0.358018	    0.272691	    0.497655
    0.358028	    0.272658	    0.497659
    0.358032	    0.272686	    0.497664
    0.358018	    0.272682	    0.497659
    0.358023	    0.272663	    0.497673
    0.358018	    0.272696	    0.497678
    0.358023	    0.272668	    0.497655
    0.358018	    0.272682	    0.497659
    0.358032	    0.272682	    0.497664
    0.358018	    0.272672	    0.497664
    0.358023	    0.272682	    0.497673
    0.358032	    0.272672	    0.497664
    0.358018	    0.272686	    0.497664
    0.358028	    0.272677	    0.497659
    0.358032	    0.272672	    0.497655
    0.358032	    0.272682	    0.497659
    0.358028	    0.272677	    0.497664
    0.358028	    0.272672	    0.497669
    0.358037	    0.272668	    0.497664
    0.358037	    0.272672	    0.497664
    0.358037	    0.272672	    0.497664
    0.358032	    0.272677	    0.497659
    0.358042	    0.272682	    0.497673
    0.358028	    0.272677	    0.497683
    0.358028	    0.272686	    0.497659
    0.358037	    0.272682	    0.497669
    0.358023	    0.272682	    0.497673
    0.358028	    0.272686	    0.497655
    0.358028	    0.272677	    0.497664
    0.358037	    0.272672	    0.497659
    0.358023	    0.272682	    0.497655
    0.358032	    0.272672	    0.497669
    0.358037	    0.272668	    0.497673
    0.358018	    0.272682	    0.497673
    0.358051	    0.272677	    0.497678
    0.358023	    0.272668	    0.497673
    0.358032	    0.272677	    0.497669
    0.358037	    0.272677	    0.497669
    0.358014	    0.272682	     0.49765
    0.358032	    0.272672	    0.497673
    0.358023	    0.272658	    0.497673
    0.358032	    0.272672	    0.497655
    0.358032	    0.272658	    0.497659
    0.358032	    0.272691	    0.497659
    0.358032	    0.272663	    0.497687
    0.358028	     0.27263	    0.497664
    0.358032	    0.272677	    0.497659
    0.358028	    0.272677	    0.497669
    0.358032	    0.272682	    0.497669
    0.358023	    0.272682	    0.497673
    0.358028	    0.272682	    0.497664
    0.358042	    0.272686	    0.497678
    0.358037	    0.272686	    0.497678
    0.358028	    0.272682	    0.497678
    0.358037	    0.272672	    0.497659
    0.358037	    0.272682	    0.497664
    0.358028	    0.272677	    0.497669
    0.358032	    0.272682	    0.497664
    0.358032	    0.272668	    0.497673
    0.358018	    0.272672	    0.497659
    0.358023	    0.272691	    0.497659
    0.358028	    0.272686	    0.497683
    0.358018	    0.272682	    0.497687
    0.358037	    0.272686	    0.497655
    0.358023	    0.272686	     0.49765
    0.358023	    0.272672	    0.497664
    0.358018	    0.272677	    0.497669
    0.358018	    0.272677	    0.497669
    0.358037	    0.272691	    0.497678
    0.358032	    0.272668	    0.497692
    0.358023	    0.272663	    0.497669
    0.358023	    0.272672	    0.497669
    0.358046	    0.272663	    0.497669
    0.358032	    0.272672	    0.497659
    0.358032	    0.272663	    0.497659
    0.358046	    0.272672	    0.497673
    0.358018	    0.272668	    0.497664
    0.358018	    0.272672	    0.497664
    0.358023	    0.272682	    0.497664
    0.358028	    0.272682	    0.497669
    0.358028	    0.272686	    0.497678
    0.358014	    0.272672	    0.497664
    0.358014	    0.272672	    0.497678
    0.358023	    0.272672	    0.497678
    0.358023	    0.272672	    0.497664
    0.358023	    0.272672	    0.497673
    0.358023	    0.272686	    0.497673
    0.358032	    0.272672	    0.497673
    0.358037	    0.272672	    0.497659
    0.358028	    0.272672	    0.497664
    0.358028	    0.272658	    0.497659
    0.358023	    0.272672	    0.497655
    0.358023	    0.272672	    0.497659
    0.358023	    0.272677	     0.49765
    0.358028	    0.272677	    0.497664
    0.358032	    0.272677	    0.497673
    0.358023	    0.272672	    0.497659
    0.358018	    0.272672	     0.49765
    0.358023	    0.272677	    0.497655
    0.358037	    0.272668	    0.497659
    0.358028	    0.272686	    0.497664
    0.358014	    0.272677	     0.49765
    0.358023	    0.272677	     0.49765
    0.358014	    0.272682	    0.497659
    0.358018	    0.272677	    0.497655
    0.358023	    0.272686	    0.497669
    0.358014	    0.272672	    0.497659
    0.358023	    0.272677	    0.497659
    0.358028	    0.272677	    0.497669
    0.358023	    0.272672	    0.497659
    0.358014	    0.272672	    0.497659
    0.358028	    0.272668	    0.497655
    0.358032	    0.272672	    0.497659
    0.358023	    0.272658	    0.497664
    0.358032	    0.272682	    0.497664
    0.358032	    0.272682	    0.497669
    0.358032	    0.272663	    0.497664
    0.358032	    0.272677	     0.49765
    0.358028	    0.272672	    0.497655
    0.358018	    0.272668	    0.497664
    0.358018	    0.272668	    0.497659
    0.358032	    0.272663	    0.497645
    0.358028	    0.272682	    0.497664
    0.358018	    0.272672	    0.497659
    0.358028	    0.272672	    0.497655
    0.358028	    0.272672	    0.497659
    0.358028	    0.272668	    0.497659
    0.358032	    0.272682	    0.497659
    0.358028	    0.272668	    0.497645
    0.358004	    0.272668	    0.497664
    0.358028	    0.272672	    0.497655
    0.358023	    0.272658	    0.497655
    0.358018	    0.272672	    0.497669
    0.358032	    0.272677	    0.497655
    0.358018	    0.272672	    0.497655
    0.358023	    0.272672	    0.497641
    0.358023	    0.272668	    0.497655
    0.358028	    0.272672	    0.497659
    0.358018	    0.272672	    0.497664
    0.358018	    0.272686	    0.497655
    0.358023	    0.272691	    0.497664
    0.358032	    0.272677	    0.497678
    0.358028	    0.272682	    0.497655
    0.358023	    0.272677	    0.497673
    0.358042	    0.272696	    0.497669
    0.358028	    0.272691	    0.497664
    0.358023	    0.272686	    0.497673
    0.358023	    0.272682	    0.497655
    0.358018	    0.272672	    0.497664
    0.358014	    0.272691	    0.497664
    0.358004	    0.272677	    0.497655
    0.358009	    0.272672	    0.497673
    0.358023	    0.272677	    0.497659
    0.358023	    0.272682	    0.497655
    0.358018	    0.272668	    0.497664
    0.358028	    0.272686	    0.497655
    0.358028	    0.272677	    0.497664
    0.358014	    0.272668	    0.497664
    0.358023	    0.272691	    0.497673
    0.358023	    0.272672	    0.497664
    0.358023	    0.272686	    0.497655
    0.358018	    0.272686	    0.497664
    0.358028	    0.272672	    0.497655
    0.358037	    0.272677	    0.497659
    0.358023	    0.272682	    0.497659
    0.358023	    0.272686	    0.497659
    0.358018	    0.272677	    0.497664
    0.358014	    0.272696	    0.497669
    0.358032	    0.272691	    0.497669
    0.358028	    0.272672	    0.497659
    0.358023	    0.272682	    0.497659
    0.358004	    0.272686	    0.497659
    0.358004	    0.272672	    0.497655
    0.358018	    0.272677	    0.497659
    0.358023	    0.272677	    0.497659
    0.358023	    0.272672	    0.497641
    0.358018	    0.272682	    0.497645
    0.358028	    0.272677	     0.49765
    0.358018	    0.272677	    0.497636
    0.358014	    0.272672	    0.497655
    0.358023	    0.272686	    0.497655
    0.358028	    0.272672	    0.497655
    0.358023	    0.272677	    0.497669
    0.358028	    0.272672	     0.49765
    0.358023	    0.272663	    0.497659
    0.358018	    0.272677	    0.497669
    0.358042	    0.272663	    0.497655
    0.358028	    0.272677	    0.497664
    0.358018	    0.272691	     0.49765
    0.358023	    0.272672	    0.497664
    0.358014	    0.272677	    0.497687
    0.358018	    0.272682	    0.497664
    0.358018	    0.272677	    0.497669
    0.358018	    0.272682	    0.497659
    0.358014	    0.272677	    0.497655
    0.358032	    0.272677	    0.497664
    0.358032	    0.272677	    0.497659
    0.358014	    0.272682	    0.497655
    0.358023	    0.272677	    0.497655
    0.358018	    0.272663	    0.497669
    0.358023	    0.272668	    0.497659
    0.358004	    0.272658	    0.497655
    0.358014	    0.272677	     0.49765
    0.358028	    0.272682	    0.497659
    0.358032	    0.272682	    0.497673
    0.358046	    0.272672	    0.497664
    0.358023	    0.272682	    0.497669
    0.358023	    0.272691	    0.497664
    0.358046	    0.272668	    0.497655
